Date,Open,High,Low,Close,Volume
2009-05-18 04:00:00,50.653,51.203,50.017,51.203,3038256
2009-05-19 04:00:00,50.757,52.317,50.757,51.643,2575866
2009-05-20 04:00:00,52.003,52.003,50.0,50.187,2388825
2009-05-21 04:00:00,49.797,50.305,46.963,47.607,5272395
2009-05-22 04:00:00,47.843,48.543,46.967,47.46,3307353
2009-05-26 04:00:00,46.797,49.457,46.67,49.097,2423406
2009-05-27 04:00:00,48.857,49.415,47.323,47.547,2509656
2009-05-28 04:00:00,48.0,48.287,46.117,46.913,2964717
2009-05-29 04:00:00,47.57,49.893,47.57,49.893,4069260
2009-06-01 04:00:00,50.663,52.153,49.463,49.76,4003185
2009-06-02 04:00:00,50.913,53.53,50.02,53.02,5273217
2009-06-03 04:00:00,52.333,52.333,50.84,52.187,4247922
2009-06-04 04:00:00,52.1,52.887,50.83,51.833,3072000
2009-06-05 04:00:00,51.333,52.21,50.203,52.003,5065287
2009-06-08 04:00:00,51.963,51.963,50.35,50.83,3102183
2009-06-09 04:00:00,50.713,53.0,50.713,52.253,4172001
2009-06-10 04:00:00,53.33,53.927,52.0,53.193,3055128
2009-06-11 04:00:00,53.3,56.887,53.3,55.487,5641170
2009-06-12 04:00:00,55.56,56.55,54.677,55.503,3057294
2009-06-15 04:00:00,54.67,54.67,52.87,53.033,2368989
2009-06-16 04:00:00,54.0,54.217,52.447,52.74,2509617
2009-06-17 04:00:00,52.57,53.8,52.267,52.603,2240235
2009-06-18 04:00:00,52.553,52.978,51.633,52.073,2258400
2009-06-19 04:00:00,52.687,54.503,52.463,53.727,2915070
2009-06-22 04:00:00,53.33,53.833,51.223,51.433,2062887
2009-06-23 04:00:00,51.943,51.957,51.0,51.183,1735737
2009-06-24 04:00:00,51.3,52.383,50.667,51.57,2067198
2009-06-25 04:00:00,51.3,53.38,50.807,52.817,1726584
2009-06-26 04:00:00,52.773,53.423,52.153,53.237,1457223
2009-06-29 04:00:00,53.237,55.163,53.22,54.44,2133675
2009-06-30 04:00:00,55.433,55.433,54.003,54.553,1710441
2009-07-01 04:00:00,54.85,55.617,54.24,54.367,1529940
