Date,Open,High,Low,Close,Volume
2019-07-01 04:00:00,189.76,191.0,178.47,179.93,3275412
2019-07-02 04:00:00,182.39,186.65,181.53,185.66,3413045
2019-07-03 04:00:00,185.0,185.38,180.5,184.16,1147282
2019-07-05 04:00:00,184.2,185.455,181.7,184.99,900576
2019-07-08 04:00:00,184.42,185.28,183.06,184.68,944595
2019-07-09 04:00:00,185.5,191.34,185.02,191.26,1596102
2019-07-10 04:00:00,191.53,192.92,190.72,192.61,1241798
2019-07-11 04:00:00,191.97,195.7,191.2,194.45,1248216
2019-07-12 04:00:00,195.23,197.385,194.76,195.78,1034807
2019-07-15 04:00:00,195.65,195.65,191.04,191.52,870077
2019-07-16 04:00:00,191.5,193.19,190.56,192.66,735279
2019-07-17 04:00:00,192.83,194.48,192.7104,193.89,1075663
2019-07-18 04:00:00,194.24,194.95,191.63,194.08,954177
2019-07-19 04:00:00,194.84,195.15,190.84,193.49,962338
2019-07-22 04:00:00,193.83,196.45,193.33,194.94,590794
2019-07-23 04:00:00,196.09,196.25,190.94,194.39,1131096
2019-07-24 04:00:00,194.0,198.14,192.9932,197.95,726089
2019-07-25 04:00:00,200.12,202.96,198.54,200.7,1092601
2019-07-26 04:00:00,201.46,201.75,198.16,199.83,978951
2019-07-29 04:00:00,200.0,201.93,199.83,201.43,1112507
2019-07-30 04:00:00,201.01,201.32,199.46,199.8,872948
2019-07-31 04:00:00,199.9,211.815,199.46,207.6,2328688
2019-08-01 04:00:00,202.23,209.16,199.46,204.85,1691548
2019-08-02 04:00:00,205.0,205.1099,200.74,204.34,976331
2019-08-05 04:00:00,203.36,204.3,199.165,201.4,1315721
2019-08-06 04:00:00,205.66,206.7,201.86,205.12,1492090
2019-08-07 04:00:00,203.85,209.31,203.195,207.45,2117608
2019-08-08 04:00:00,209.45,214.99,208.86,214.5,1973805
2019-08-09 04:00:00,213.56,214.99,210.28,211.71,1042841
2019-08-12 04:00:00,211.39,211.9585,209.13,209.4,933261
2019-08-13 04:00:00,208.45,212.34,207.44,209.84,958281
2019-08-14 04:00:00,208.17,209.715,205.505,207.83,1041284
2019-08-15 04:00:00,207.59,211.65,207.16,209.55,1616145
2019-08-16 04:00:00,211.35,211.9046,209.1,210.85,1082922
2019-08-19 04:00:00,212.23,213.75,211.58,213.08,691414
2019-08-20 04:00:00,213.92,214.75,211.78,212.6,743782
2019-08-21 04:00:00,213.49,215.2,212.0,214.15,878388
2019-08-22 04:00:00,214.72,215.36,210.84,213.31,823798
2019-08-23 04:00:00,213.17,214.51,208.06,209.07,1036610
2019-08-26 04:00:00,209.54,212.33,207.26,211.67,1062511
2019-08-27 04:00:00,212.25,213.05,210.17,210.36,1032447
2019-08-28 04:00:00,209.98,212.9,207.3,212.11,801791
2019-08-29 04:00:00,214.3,214.39,211.95,213.325,938504
2019-08-30 04:00:00,214.36,214.6594,211.13,211.31,992455
2019-09-03 04:00:00,209.51,211.12,207.94,210.54,1286647
2019-09-04 04:00:00,210.39,214.11,210.39,213.59,1211711
2019-09-05 04:00:00,215.0,215.0,211.83,212.13,1263675
2019-09-06 04:00:00,213.62,216.65,213.16,214.7,1204499
2019-09-09 04:00:00,214.64,215.06,208.275,208.78,1172038
2019-09-10 04:00:00,207.03,208.64,197.51,208.58,1833346
2019-09-11 04:00:00,208.92,209.655,206.24,207.75,1115401
2019-09-12 04:00:00,210.0,210.34,207.27,209.49,1194061
2019-09-13 04:00:00,209.71,210.08,207.195,207.52,1024297
2019-09-16 04:00:00,212.41,215.06,209.5101,214.0,1940139
2019-09-17 04:00:00,214.23,215.3,211.52,214.28,1083392
2019-09-18 04:00:00,213.47,215.92,211.1,214.77,1025924
2019-09-19 04:00:00,214.11,215.8654,213.32,214.1,953331
2019-09-20 04:00:00,214.12,215.13,210.4911,211.82,1370295
2019-09-23 04:00:00,212.44,213.92,210.93,212.79,1095275
2019-09-24 04:00:00,213.82,217.31,211.58,211.98,1454090
2019-09-25 04:00:00,211.47,213.06,210.63,212.76,989253
2019-09-26 04:00:00,213.57,214.62,212.7,213.23,740336
2019-09-27 04:00:00,213.45,213.545,207.86,208.96,915305
2019-09-30 04:00:00,209.74,211.62,208.31,208.47,647671
2019-10-01 04:00:00,209.63,210.65,203.28,203.76,878918
2019-10-02 04:00:00,203.0,203.75,200.67,203.29,1239905
2019-10-03 04:00:00,203.61,206.37,202.97,206.2115,1103198
2019-10-04 04:00:00,205.93,208.04,204.36,207.76,719698
2019-10-07 04:00:00,207.61,208.07,205.27,205.56,501166
2019-10-08 04:00:00,205.18,209.48,204.18,209.17,1234598
2019-10-09 04:00:00,210.12,210.3,206.44,208.89,1071252
2019-10-10 04:00:00,208.02,211.55,208.02,209.99,1248508
2019-10-11 04:00:00,212.43,212.43,207.62,208.89,1147001
2019-10-14 04:00:00,208.64,209.61,206.38,206.69,610761
2019-10-15 04:00:00,207.29,208.4,205.38,205.52,732777
2019-10-16 04:00:00,205.73,208.2,204.51,206.86,1012155
2019-10-17 04:00:00,208.22,208.565,200.76,200.95,1058426
2019-10-18 04:00:00,201.01,201.6673,195.13,198.04,1793717
2019-10-21 04:00:00,199.25,202.19,198.73,199.6,945474
2019-10-22 04:00:00,198.5,202.505,197.08,200.69,1333217
2019-10-23 04:00:00,201.24,201.88,198.74,200.39,640511
2019-10-24 04:00:00,199.87,206.27,199.39,204.07,1210152
2019-10-25 04:00:00,204.49,204.49,199.175,201.0,952862
2019-10-28 04:00:00,200.97,202.65,199.93,200.6,874703
2019-10-29 04:00:00,201.24,204.01,200.27,203.06,1615950
2019-10-30 04:00:00,206.86,209.12,203.01,207.77,1500720
2019-10-31 04:00:00,208.1,208.18,204.68,206.24,1143448
2019-11-01 04:00:00,206.35,208.0,200.15,201.41,2036173
2019-11-04 05:00:00,201.0,201.615,193.77,194.93,1996465
2019-11-05 05:00:00,194.37,194.87,190.55,193.1,2409583
2019-11-06 05:00:00,192.06,196.3,192.06,195.94,1416801
2019-11-07 05:00:00,197.0,197.39,194.56,194.9,1154645
2019-11-08 05:00:00,194.38,197.75,194.31,195.91,1173787
2019-11-11 05:00:00,194.65,195.74,191.95,195.15,1309634
2019-11-12 05:00:00,194.73,198.65,194.03,198.22,1423376
2019-11-13 05:00:00,197.93,200.285,196.34,199.32,922353
2019-11-14 05:00:00,199.28,201.49,198.63,199.71,745449
2019-11-15 05:00:00,201.63,202.98,200.95,202.5,964741
2019-11-18 05:00:00,202.38,204.22,202.01,202.75,1077502
2019-11-19 05:00:00,203.94,204.99,202.28,203.18,1050399
2019-11-20 05:00:00,203.42,206.2,203.33,204.76,934397
2019-11-21 05:00:00,204.0,205.09,198.625,198.98,1539975
2019-11-22 05:00:00,200.68,201.21,197.6511,198.63,781030
2019-11-25 05:00:00,198.67,200.55,195.9,196.48,1431107
2019-11-26 05:00:00,197.58,200.28,196.54,199.68,913621
2019-11-27 05:00:00,199.51,200.9055,198.525,200.53,557703
2019-11-29 05:00:00,201.11,201.66,199.36,201.04,336501
2019-12-02 05:00:00,199.56,199.68,193.86,194.3,1112890
2019-12-03 05:00:00,194.27,195.56,193.32,194.98,954275
2019-12-04 05:00:00,195.78,196.45,193.59,193.69,827210
2019-12-05 05:00:00,193.68,194.68,193.15,193.42,688153
2019-12-06 05:00:00,193.55,195.39,192.24,192.51,885498
2019-12-09 05:00:00,192.5,193.76,191.93,193.6,1013468
2019-12-10 05:00:00,198.07,199.48,196.55,196.96,1390161
2019-12-11 05:00:00,196.16,198.64,196.16,198.46,879805
2019-12-12 05:00:00,198.39,199.99,195.23,196.28,960175
2019-12-13 05:00:00,195.78,200.35,195.78,200.17,1097458
2019-12-16 05:00:00,200.59,202.45,199.1,201.34,1128096
2019-12-17 05:00:00,200.97,201.98,196.28,199.1,1082177
2019-12-18 05:00:00,199.21,199.94,196.55,197.72,911165
2019-12-19 05:00:00,198.22,198.97,196.15,197.41,867621
2019-12-20 05:00:00,199.6,200.77,197.11,200.02,1259994
2019-12-23 05:00:00,200.75,203.1895,199.06,201.77,893066
2019-12-24 05:00:00,202.89,203.02,200.6,201.22,298636
2019-12-26 05:00:00,201.23,202.0,200.62,201.61,506172
2019-12-27 05:00:00,202.08,203.23,201.25,201.68,736254
2019-12-30 05:00:00,201.77,201.78,199.0,200.01,655508
2019-12-31 05:00:00,199.92,200.56,197.04,197.75,782950
2020-01-02 05:00:00,198.43,203.37,198.055,203.37,918013
2020-01-03 05:00:00,206.17,210.83,206.17,210.46,1916220
2020-01-06 05:00:00,212.22,214.0,209.14,211.66,1326187
2020-01-07 05:00:00,212.02,214.24,211.0,212.74,1340658
2020-01-08 05:00:00,212.75,214.8899,210.41,211.29,1227369
2020-01-09 05:00:00,210.39,212.94,210.2633,212.31,769138
2020-01-10 05:00:00,212.07,212.34,209.705,210.39,955318
2020-01-13 05:00:00,211.44,212.75,208.7175,212.6,1048306
2020-01-14 05:00:00,212.57,213.09,211.62,212.73,1020971
2020-01-15 05:00:00,212.4,215.67,211.85,213.18,699044
2020-01-16 05:00:00,214.02,214.99,213.2,214.43,643542
2020-01-17 05:00:00,215.3,219.465,214.01,219.39,1734958
2020-01-21 05:00:00,219.4,221.34,217.81,220.41,2499617
2020-01-22 05:00:00,221.0,223.0,219.32,219.91,2535344
2020-01-23 05:00:00,220.13,223.815,219.61,222.83,1862316
2020-01-24 05:00:00,223.23,224.5,222.04,223.0,1921039
2020-01-27 05:00:00,220.99,223.57,219.76,222.39,972526
2020-01-28 05:00:00,223.12,224.25,220.63,223.16,1113874
2020-01-29 05:00:00,224.13,225.85,222.79,223.57,756881
2020-01-30 05:00:00,222.01,225.055,221.81,224.85,901788
2020-01-31 05:00:00,223.74,224.69,219.41,221.29,1147195
2020-02-03 05:00:00,222.13,223.265,220.34,220.88,1053371
2020-02-04 05:00:00,225.36,228.5,222.29,223.56,1497349
2020-02-05 05:00:00,224.61,225.89,221.91,223.47,1145871
2020-02-06 05:00:00,223.65,227.575,222.975,226.0,1355689
2020-02-07 05:00:00,227.22,230.58,226.0,229.91,1054301
2020-02-10 05:00:00,229.87,230.99,227.23,229.6,945516
2020-02-11 05:00:00,229.27,229.4441,226.8289,228.04,1132811
2020-02-12 05:00:00,228.49,230.23,224.76,230.04,1272037
2020-02-13 05:00:00,229.19,230.98,226.96,227.03,1035764
2020-02-14 05:00:00,227.16,229.47,226.48,228.6,965892
2020-02-18 05:00:00,228.0,229.86,226.56,228.815,743305
2020-02-19 05:00:00,228.61,229.71,225.51,225.99,1331064
2020-02-20 05:00:00,226.43,227.22,221.49,223.81,872474
2020-02-21 05:00:00,222.99,224.23,221.56,222.8,1038235
2020-02-24 05:00:00,218.18,220.75,216.89,219.09,1003304
2020-02-25 05:00:00,219.33,220.78,208.9,209.78,1618776
2020-02-26 05:00:00,209.82,215.74,209.78,210.28,1897026
2020-02-27 05:00:00,208.52,210.02,201.41,201.9,1933914
2020-02-28 05:00:00,195.52,198.1136,190.61,197.71,2412569
2020-03-02 05:00:00,197.9,202.99,194.71,202.06,1916524
2020-03-03 05:00:00,203.87,209.5,197.88,198.58,1442388
2020-03-04 05:00:00,202.35,212.0,200.29,211.65,1373810
2020-03-05 05:00:00,208.65,208.87,199.0,200.57,2223165
2020-03-06 05:00:00,195.0,201.59,192.4,199.92,2723848
2020-03-09 04:00:00,186.77,192.99,182.0,186.55,3318908
2020-03-10 04:00:00,193.5,196.3,186.31,196.12,3157204
2020-03-11 04:00:00,190.8,193.56,184.36,188.56,3609386
2020-03-12 04:00:00,174.62,181.55,164.1217,166.0101,5619182
